name,average_price,item_name
Sri Lanka,2.27,"Domestic Draft Beer (0.5 Liter), Restaurants"
Sri Lanka,3.24,"Imported Beer (0.33 Liter Bottle), Restaurants"
Sri Lanka,0.7,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Sri Lanka,0.35,"Bottled Water (0.33 Liter), Restaurants"
Sri Lanka,1.68,"Milk (Regular, 1 Liter), Markets"
Sri Lanka,0.53,"Fresh White Bread (500 g Loaf), Markets"
Sri Lanka,1.95,"Eggs (12, Large Size), Markets"
Sri Lanka,13.13,"Local Cheese (1 kg), Markets"
Sri Lanka,0.52,"Bottled Water (1.5 Liter), Markets"
Sri Lanka,12.96,"Bottle of Wine (Mid-Range), Markets"
Sri Lanka,2.04,"Domestic Beer (0.5 Liter Bottle), Markets"
Sri Lanka,2.77,"Imported Beer (0.33 Liter Bottle), Markets"
Sri Lanka,10.36,"Cigarettes (Pack of 20, Marlboro), Markets"
Sri Lanka,4.54,"Chicken Fillets (1 kg), Markets"
Sri Lanka,6.76,"Apples (1 kg), Markets"
Sri Lanka,5.61,"Oranges (1 kg), Markets"
Sri Lanka,1.06,"Potatoes (1 kg), Markets"
Sri Lanka,1.13,"Lettuce (1 Head), Markets"
Sri Lanka,2.52,"Cappuccino (Regular Size), Restaurants"
Sri Lanka,0.8,"White Rice (1 kg), Markets"
Sri Lanka,1.35,"Tomatoes (1 kg), Markets"
Sri Lanka,0.96,"Bananas (1 kg), Markets"
Sri Lanka,1.13,"Onions (1 kg), Markets"
Sri Lanka,7.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Sudan,5,"Meal at an Inexpensive Restaurant, Restaurants"
Sudan,22.8,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Sudan,3.05,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Sudan,2,"Domestic Draft Beer (0.5 Liter), Restaurants"
Sudan,2.8,"Imported Beer (0.33 Liter Bottle), Restaurants"
Sudan,0.64,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Sudan,0.44,"Bottled Water (0.33 Liter), Restaurants"
Sudan,1.58,"Milk (Regular, 1 Liter), Markets"
Sudan,1.22,"Fresh White Bread (500 g Loaf), Markets"
Sudan,2.99,"Eggs (12, Large Size), Markets"
Sudan,12.52,"Local Cheese (1 kg), Markets"
Sudan,0.63,"Bottled Water (1.5 Liter), Markets"
Sudan,4,"Bottle of Wine (Mid-Range), Markets"
Sudan,0.8,"Domestic Beer (0.5 Liter Bottle), Markets"
Sudan,2.83,"Imported Beer (0.33 Liter Bottle), Markets"
Sudan,1.5,"Cigarettes (Pack of 20, Marlboro), Markets"
Sudan,7.6,"Chicken Fillets (1 kg), Markets"
Sudan,4.77,"Apples (1 kg), Markets"
Sudan,2.3,"Oranges (1 kg), Markets"
Sudan,1.6,"Potatoes (1 kg), Markets"
Sudan,0.68,"Lettuce (1 Head), Markets"
Sudan,2.16,"Cappuccino (Regular Size), Restaurants"
Sudan,2.8,"White Rice (1 kg), Markets"
Sudan,2.1,"Tomatoes (1 kg), Markets"
Sudan,1.48,"Bananas (1 kg), Markets"
Sudan,1.17,"Onions (1 kg), Markets"
Sudan,8.13,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Suriname,7,"Meal at an Inexpensive Restaurant, Restaurants"
Suriname,48.09,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Suriname,10.69,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Suriname,3.16,"Domestic Draft Beer (0.5 Liter), Restaurants"
Suriname,4.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Suriname,1.2,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Suriname,0.82,"Bottled Water (0.33 Liter), Restaurants"
Suriname,1.68,"Milk (Regular, 1 Liter), Markets"
Suriname,1.24,"Fresh White Bread (500 g Loaf), Markets"
Suriname,3.17,"Eggs (12, Large Size), Markets"
Suriname,12.47,"Local Cheese (1 kg), Markets"
Suriname,1.5,"Bottled Water (1.5 Liter), Markets"
Suriname,9.22,"Bottle of Wine (Mid-Range), Markets"
Suriname,2.15,"Domestic Beer (0.5 Liter Bottle), Markets"
Suriname,3.37,"Imported Beer (0.33 Liter Bottle), Markets"
Suriname,5.64,"Cigarettes (Pack of 20, Marlboro), Markets"
Suriname,5.3,"Chicken Fillets (1 kg), Markets"
Suriname,4.66,"Apples (1 kg), Markets"
Suriname,3.59,"Oranges (1 kg), Markets"
Suriname,1.33,"Potatoes (1 kg), Markets"
Suriname,1.62,"Lettuce (1 Head), Markets"
Suriname,2.82,"Cappuccino (Regular Size), Restaurants"
Suriname,1.43,"White Rice (1 kg), Markets"
Suriname,6.07,"Tomatoes (1 kg), Markets"
Suriname,1.93,"Bananas (1 kg), Markets"
Suriname,1.88,"Onions (1 kg), Markets"
Suriname,9.09,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Sweden,14.86,"Meal at an Inexpensive Restaurant, Restaurants"
Sweden,84.89,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Sweden,11.67,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Sweden,7.96,"Domestic Draft Beer (0.5 Liter), Restaurants"
Sweden,7.96,"Imported Beer (0.33 Liter Bottle), Restaurants"
Sweden,2.81,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Sweden,2.3,"Bottled Water (0.33 Liter), Restaurants"
Sweden,1.71,"Milk (Regular, 1 Liter), Markets"
Sweden,3.04,"Fresh White Bread (500 g Loaf), Markets"
Sweden,4.44,"Eggs (12, Large Size), Markets"
Sweden,12.3,"Local Cheese (1 kg), Markets"
Sweden,1.47,"Bottled Water (1.5 Liter), Markets"
Sweden,11.67,"Bottle of Wine (Mid-Range), Markets"
Sweden,2.04,"Domestic Beer (0.5 Liter Bottle), Markets"
Sweden,2.23,"Imported Beer (0.33 Liter Bottle), Markets"
Sweden,7.96,"Cigarettes (Pack of 20, Marlboro), Markets"
Sweden,12.51,"Chicken Fillets (1 kg), Markets"
Sweden,3.25,"Apples (1 kg), Markets"
Sweden,3.15,"Oranges (1 kg), Markets"
Sweden,1.83,"Potatoes (1 kg), Markets"
Sweden,2.43,"Lettuce (1 Head), Markets"
Sweden,4.9,"Cappuccino (Regular Size), Restaurants"
Sweden,3.81,"White Rice (1 kg), Markets"
Sweden,4.5,"Tomatoes (1 kg), Markets"
Sweden,2.76,"Bananas (1 kg), Markets"
Sweden,1.75,"Onions (1 kg), Markets"
Sweden,19.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Switzerland,31.12,"Meal at an Inexpensive Restaurant, Restaurants"
Switzerland,124.48,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Switzerland,18.67,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Switzerland,8.71,"Domestic Draft Beer (0.5 Liter), Restaurants"
Switzerland,7.47,"Imported Beer (0.33 Liter Bottle), Restaurants"
Switzerland,5.49,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Switzerland,4.92,"Bottled Water (0.33 Liter), Restaurants"
Switzerland,2.25,"Milk (Regular, 1 Liter), Markets"
Switzerland,3.77,"Fresh White Bread (500 g Loaf), Markets"
Switzerland,7.63,"Eggs (12, Large Size), Markets"
Switzerland,26.85,"Local Cheese (1 kg), Markets"
Switzerland,1.39,"Bottled Water (1.5 Liter), Markets"
Switzerland,14.89,"Bottle of Wine (Mid-Range), Markets"
Switzerland,2.64,"Domestic Beer (0.5 Liter Bottle), Markets"
Switzerland,3.07,"Imported Beer (0.33 Liter Bottle), Markets"
Switzerland,11.2,"Cigarettes (Pack of 20, Marlboro), Markets"
Switzerland,29.64,"Chicken Fillets (1 kg), Markets"
Switzerland,3.64,"Apples (1 kg), Markets"
Switzerland,2.88,"Oranges (1 kg), Markets"
Switzerland,2.21,"Potatoes (1 kg), Markets"
Switzerland,2.4,"Lettuce (1 Head), Markets"
Switzerland,6.13,"Cappuccino (Regular Size), Restaurants"
Switzerland,4.03,"White Rice (1 kg), Markets"
Switzerland,5.81,"Tomatoes (1 kg), Markets"
Switzerland,2.2,"Bananas (1 kg), Markets"
Switzerland,2.23,"Onions (1 kg), Markets"
Switzerland,45.3,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Syria,4.5,"Meal at an Inexpensive Restaurant, Restaurants"
Syria,20,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Syria,5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Syria,1.6,"Domestic Draft Beer (0.5 Liter), Restaurants"
Syria,1.8,"Imported Beer (0.33 Liter Bottle), Restaurants"
Syria,1.14,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Syria,0.59,"Bottled Water (0.33 Liter), Restaurants"
Syria,0.89,"Milk (Regular, 1 Liter), Markets"
Syria,0.67,"Fresh White Bread (500 g Loaf), Markets"
Syria,1.68,"Eggs (12, Large Size), Markets"
Syria,3.63,"Local Cheese (1 kg), Markets"
Syria,0.67,"Bottled Water (1.5 Liter), Markets"
Syria,5,"Bottle of Wine (Mid-Range), Markets"
Syria,0.97,"Domestic Beer (0.5 Liter Bottle), Markets"
Syria,2.14,"Imported Beer (0.33 Liter Bottle), Markets"
Syria,3,"Cigarettes (Pack of 20, Marlboro), Markets"
Syria,5.71,"Chicken Fillets (1 kg), Markets"
Syria,0.9,"Apples (1 kg), Markets"
Syria,0.96,"Oranges (1 kg), Markets"
Syria,0.65,"Potatoes (1 kg), Markets"
Syria,0.45,"Lettuce (1 Head), Markets"
Syria,1.19,"Cappuccino (Regular Size), Restaurants"
Syria,1.39,"White Rice (1 kg), Markets"
Syria,0.65,"Tomatoes (1 kg), Markets"
Syria,1.54,"Bananas (1 kg), Markets"
Syria,0.72,"Onions (1 kg), Markets"
Syria,12.31,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Taiwan,4.78,"Meal at an Inexpensive Restaurant, Restaurants"
Taiwan,31.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Taiwan,5.1,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Taiwan,1.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
Taiwan,2.55,"Imported Beer (0.33 Liter Bottle), Restaurants"
Taiwan,0.98,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Taiwan,0.66,"Bottled Water (0.33 Liter), Restaurants"
Taiwan,3.11,"Milk (Regular, 1 Liter), Markets"
Taiwan,1.83,"Fresh White Bread (500 g Loaf), Markets"
Taiwan,2.7,"Eggs (12, Large Size), Markets"
Taiwan,16.76,"Local Cheese (1 kg), Markets"
Taiwan,1.17,"Bottled Water (1.5 Liter), Markets"
Taiwan,14.34,"Bottle of Wine (Mid-Range), Markets"
Taiwan,1.7,"Domestic Beer (0.5 Liter Bottle), Markets"
Taiwan,2.26,"Imported Beer (0.33 Liter Bottle), Markets"
Taiwan,3.98,"Cigarettes (Pack of 20, Marlboro), Markets"
Taiwan,8.81,"Chicken Fillets (1 kg), Markets"
Taiwan,4.69,"Apples (1 kg), Markets"
Taiwan,2.87,"Oranges (1 kg), Markets"
Taiwan,2.88,"Potatoes (1 kg), Markets"
Taiwan,1.95,"Lettuce (1 Head), Markets"
Taiwan,3.08,"Cappuccino (Regular Size), Restaurants"
Taiwan,3.1,"White Rice (1 kg), Markets"
Taiwan,3.82,"Tomatoes (1 kg), Markets"
Taiwan,2.7,"Bananas (1 kg), Markets"
Taiwan,2.21,"Onions (1 kg), Markets"
Taiwan,20.66,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Tajikistan,5.77,"Meal at an Inexpensive Restaurant, Restaurants"
Tajikistan,15.23,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Tajikistan,5.44,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Tajikistan,1.09,"Domestic Draft Beer (0.5 Liter), Restaurants"
Tajikistan,2.18,"Imported Beer (0.33 Liter Bottle), Restaurants"
Tajikistan,0.62,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Tajikistan,0.37,"Bottled Water (0.33 Liter), Restaurants"
Tajikistan,1.07,"Milk (Regular, 1 Liter), Markets"
Tajikistan,0.57,"Fresh White Bread (500 g Loaf), Markets"
Tajikistan,1.8,"Eggs (12, Large Size), Markets"
Tajikistan,12.19,"Local Cheese (1 kg), Markets"
Tajikistan,0.58,"Bottled Water (1.5 Liter), Markets"
Tajikistan,11.97,"Bottle of Wine (Mid-Range), Markets"
Tajikistan,1.41,"Domestic Beer (0.5 Liter Bottle), Markets"
Tajikistan,2.09,"Imported Beer (0.33 Liter Bottle), Markets"
Tajikistan,2.18,"Cigarettes (Pack of 20, Marlboro), Markets"
Tajikistan,4.13,"Chicken Fillets (1 kg), Markets"
Tajikistan,1.75,"Apples (1 kg), Markets"
Tajikistan,2.58,"Oranges (1 kg), Markets"
Tajikistan,0.67,"Potatoes (1 kg), Markets"
Tajikistan,0.95,"Lettuce (1 Head), Markets"
Tajikistan,1.43,"Cappuccino (Regular Size), Restaurants"
Tajikistan,2.08,"White Rice (1 kg), Markets"
Tajikistan,0.78,"Tomatoes (1 kg), Markets"
Tajikistan,2.68,"Bananas (1 kg), Markets"
Tajikistan,0.42,"Onions (1 kg), Markets"
Tajikistan,11.03,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Tanzania,2.86,"Meal at an Inexpensive Restaurant, Restaurants"
Tanzania,20.45,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Tanzania,8.18,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Tanzania,1.02,"Domestic Draft Beer (0.5 Liter), Restaurants"
Tanzania,2.04,"Imported Beer (0.33 Liter Bottle), Restaurants"
Tanzania,0.41,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Tanzania,0.27,"Bottled Water (0.33 Liter), Restaurants"
Tanzania,1.03,"Milk (Regular, 1 Liter), Markets"
Tanzania,0.81,"Fresh White Bread (500 g Loaf), Markets"
Tanzania,2.16,"Eggs (12, Large Size), Markets"
Tanzania,9.05,"Local Cheese (1 kg), Markets"
Tanzania,0.47,"Bottled Water (1.5 Liter), Markets"
Tanzania,6.13,"Bottle of Wine (Mid-Range), Markets"
Tanzania,1.07,"Domestic Beer (0.5 Liter Bottle), Markets"
Tanzania,1.55,"Imported Beer (0.33 Liter Bottle), Markets"
Tanzania,2.04,"Cigarettes (Pack of 20, Marlboro), Markets"
Tanzania,5.05,"Chicken Fillets (1 kg), Markets"
Tanzania,2.52,"Apples (1 kg), Markets"
Tanzania,1.03,"Oranges (1 kg), Markets"
Tanzania,0.96,"Potatoes (1 kg), Markets"
Tanzania,0.65,"Lettuce (1 Head), Markets"
Tanzania,2.03,"Cappuccino (Regular Size), Restaurants"
Tanzania,1.11,"White Rice (1 kg), Markets"
Tanzania,0.98,"Tomatoes (1 kg), Markets"
Tanzania,1.03,"Bananas (1 kg), Markets"
Tanzania,1.42,"Onions (1 kg), Markets"
Tanzania,4.29,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Thailand,3.12,"Meal at an Inexpensive Restaurant, Restaurants"
Thailand,28.09,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Thailand,7.18,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Thailand,2.18,"Domestic Draft Beer (0.5 Liter), Restaurants"
Thailand,3.75,"Imported Beer (0.33 Liter Bottle), Restaurants"
Thailand,0.73,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Thailand,0.36,"Bottled Water (0.33 Liter), Restaurants"
Thailand,1.89,"Milk (Regular, 1 Liter), Markets"
Thailand,1.42,"Fresh White Bread (500 g Loaf), Markets"
Thailand,2.17,"Eggs (12, Large Size), Markets"
Thailand,16.87,"Local Cheese (1 kg), Markets"
Thailand,0.53,"Bottled Water (1.5 Liter), Markets"
Thailand,18.71,"Bottle of Wine (Mid-Range), Markets"
Thailand,1.81,"Domestic Beer (0.5 Liter Bottle), Markets"
Thailand,3.02,"Imported Beer (0.33 Liter Bottle), Markets"
Thailand,4.53,"Cigarettes (Pack of 20, Marlboro), Markets"
Thailand,3,"Chicken Fillets (1 kg), Markets"
Thailand,3,"Apples (1 kg), Markets"
Thailand,2.09,"Oranges (1 kg), Markets"
Thailand,1.53,"Potatoes (1 kg), Markets"
Thailand,1.17,"Lettuce (1 Head), Markets"
Thailand,2.14,"Cappuccino (Regular Size), Restaurants"
Thailand,1.34,"White Rice (1 kg), Markets"
Thailand,1.79,"Tomatoes (1 kg), Markets"
Thailand,1.39,"Bananas (1 kg), Markets"
Thailand,1.32,"Onions (1 kg), Markets"
Thailand,10.74,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Timor-Leste,5,"Meal at an Inexpensive Restaurant, Restaurants"
Timor-Leste,50,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Timor-Leste,8,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Timor-Leste,2,"Domestic Draft Beer (0.5 Liter), Restaurants"
Timor-Leste,4.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Timor-Leste,1.58,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Timor-Leste,1.42,"Bottled Water (0.33 Liter), Restaurants"
Timor-Leste,2.66,"Milk (Regular, 1 Liter), Markets"
Timor-Leste,2.82,"Fresh White Bread (500 g Loaf), Markets"
Timor-Leste,2.7,"Eggs (12, Large Size), Markets"
Timor-Leste,2,"Local Cheese (1 kg), Markets"
Timor-Leste,1,"Bottled Water (1.5 Liter), Markets"
Timor-Leste,16,"Bottle of Wine (Mid-Range), Markets"
Timor-Leste,2.25,"Domestic Beer (0.5 Liter Bottle), Markets"
Timor-Leste,2.83,"Imported Beer (0.33 Liter Bottle), Markets"
Timor-Leste,2.75,"Cigarettes (Pack of 20, Marlboro), Markets"
Timor-Leste,9.5,"Chicken Fillets (1 kg), Markets"
Timor-Leste,3.5,"Apples (1 kg), Markets"
Timor-Leste,1.55,"Oranges (1 kg), Markets"
Timor-Leste,1.33,"Potatoes (1 kg), Markets"
Timor-Leste,0.89,"Lettuce (1 Head), Markets"
Timor-Leste,3.83,"Cappuccino (Regular Size), Restaurants"
Timor-Leste,1.6,"White Rice (1 kg), Markets"
Timor-Leste,2.11,"Tomatoes (1 kg), Markets"
Timor-Leste,1.83,"Bananas (1 kg), Markets"
Timor-Leste,1.25,"Onions (1 kg), Markets"
Timor-Leste,16,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Togo,2.49,"Meal at an Inexpensive Restaurant, Restaurants"
Togo,25.31,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Togo,5.77,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Togo,0.89,"Domestic Draft Beer (0.5 Liter), Restaurants"
Togo,1.78,"Imported Beer (0.33 Liter Bottle), Restaurants"
Togo,3.43,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Togo,1.09,"Bottled Water (0.33 Liter), Restaurants"
Togo,2.46,"Milk (Regular, 1 Liter), Markets"
Togo,1.2,"Fresh White Bread (500 g Loaf), Markets"
Togo,2.02,"Eggs (12, Large Size), Markets"
Togo,14.2,"Local Cheese (1 kg), Markets"
Togo,0.89,"Bottled Water (1.5 Liter), Markets"
Togo,4.98,"Bottle of Wine (Mid-Range), Markets"
Togo,1.36,"Domestic Beer (0.5 Liter Bottle), Markets"
Togo,1.49,"Imported Beer (0.33 Liter Bottle), Markets"
Togo,1.42,"Cigarettes (Pack of 20, Marlboro), Markets"
Togo,10.65,"Chicken Fillets (1 kg), Markets"
Togo,2.66,"Apples (1 kg), Markets"
Togo,4.44,"Oranges (1 kg), Markets"
Togo,1.78,"Potatoes (1 kg), Markets"
Togo,0.89,"Lettuce (1 Head), Markets"
Togo,5.8,"Cappuccino (Regular Size), Restaurants"
Togo,1.83,"White Rice (1 kg), Markets"
Togo,2.51,"Tomatoes (1 kg), Markets"
Togo,1.48,"Bananas (1 kg), Markets"
Togo,1.42,"Onions (1 kg), Markets"
Togo,7.58,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Tonga,8.31,"Meal at an Inexpensive Restaurant, Restaurants"
Tonga,62.3,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Tonga,10.38,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Tonga,3.32,"Domestic Draft Beer (0.5 Liter), Restaurants"
Tonga,4.98,"Imported Beer (0.33 Liter Bottle), Restaurants"
Tonga,2.84,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Tonga,2.46,"Bottled Water (0.33 Liter), Restaurants"
Tonga,1.56,"Milk (Regular, 1 Liter), Markets"
Tonga,1.04,"Fresh White Bread (500 g Loaf), Markets"
Tonga,5.09,"Eggs (12, Large Size), Markets"
Tonga,9,"Local Cheese (1 kg), Markets"
Tonga,1.38,"Bottled Water (1.5 Liter), Markets"
Tonga,17.03,"Bottle of Wine (Mid-Range), Markets"
Tonga,3.18,"Domestic Beer (0.5 Liter Bottle), Markets"
Tonga,3.32,"Imported Beer (0.33 Liter Bottle), Markets"
Tonga,10.18,"Cigarettes (Pack of 20, Marlboro), Markets"
Tonga,5.88,"Chicken Fillets (1 kg), Markets"
Tonga,2.77,"Apples (1 kg), Markets"
Tonga,2.91,"Oranges (1 kg), Markets"
Tonga,3.18,"Potatoes (1 kg), Markets"
Tonga,2.22,"Lettuce (1 Head), Markets"
Tonga,2.91,"Cappuccino (Regular Size), Restaurants"
Tonga,2.06,"White Rice (1 kg), Markets"
Tonga,3.74,"Tomatoes (1 kg), Markets"
Tonga,2.77,"Bananas (1 kg), Markets"
Tonga,2.63,"Onions (1 kg), Markets"
Tonga,7.68,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Trinidad And Tobago,9.59,"Meal at an Inexpensive Restaurant, Restaurants"
Trinidad And Tobago,73.73,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Trinidad And Tobago,7.37,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Trinidad And Tobago,1.77,"Domestic Draft Beer (0.5 Liter), Restaurants"
Trinidad And Tobago,2.95,"Imported Beer (0.33 Liter Bottle), Restaurants"
Trinidad And Tobago,1.06,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Trinidad And Tobago,0.78,"Bottled Water (0.33 Liter), Restaurants"
Trinidad And Tobago,2.39,"Milk (Regular, 1 Liter), Markets"
Trinidad And Tobago,2.38,"Fresh White Bread (500 g Loaf), Markets"
Trinidad And Tobago,4.33,"Eggs (12, Large Size), Markets"
Trinidad And Tobago,7.9,"Local Cheese (1 kg), Markets"
Trinidad And Tobago,1.23,"Bottled Water (1.5 Liter), Markets"
Trinidad And Tobago,19.17,"Bottle of Wine (Mid-Range), Markets"
Trinidad And Tobago,2.03,"Domestic Beer (0.5 Liter Bottle), Markets"
Trinidad And Tobago,2.97,"Imported Beer (0.33 Liter Bottle), Markets"
Trinidad And Tobago,5.16,"Cigarettes (Pack of 20, Marlboro), Markets"
Trinidad And Tobago,8.9,"Chicken Fillets (1 kg), Markets"
Trinidad And Tobago,4.81,"Apples (1 kg), Markets"
Trinidad And Tobago,3.31,"Oranges (1 kg), Markets"
Trinidad And Tobago,1.51,"Potatoes (1 kg), Markets"
Trinidad And Tobago,1.63,"Lettuce (1 Head), Markets"
Trinidad And Tobago,3.76,"Cappuccino (Regular Size), Restaurants"
Trinidad And Tobago,2.86,"White Rice (1 kg), Markets"
Trinidad And Tobago,4.51,"Tomatoes (1 kg), Markets"
Trinidad And Tobago,2.52,"Bananas (1 kg), Markets"
Trinidad And Tobago,1.49,"Onions (1 kg), Markets"
Trinidad And Tobago,9.51,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Tunisia,3.41,"Meal at an Inexpensive Restaurant, Restaurants"
Tunisia,20.43,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Tunisia,5.11,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Tunisia,1.7,"Domestic Draft Beer (0.5 Liter), Restaurants"
Tunisia,2.38,"Imported Beer (0.33 Liter Bottle), Restaurants"
Tunisia,0.66,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Tunisia,0.28,"Bottled Water (0.33 Liter), Restaurants"
