"","Country","average_price","item_name"
"4932","Seychelles",1.36,"Bottled Water (1.5 Liter), Markets"
"4933","Seychelles",11.84,"Bottle of Wine (Mid-Range), Markets"
"4934","Seychelles",3.78,"Domestic Beer (0.5 Liter Bottle), Markets"
"4935","Seychelles",5.83,"Imported Beer (0.33 Liter Bottle), Markets"
"4936","Seychelles",26.16,"Cigarettes (Pack of 20, Marlboro), Markets"
"4937","Seychelles",7.23,"Chicken Fillets (1 kg), Markets"
"4938","Seychelles",2.22,"Apples (1 kg), Markets"
"4939","Seychelles",2.04,"Oranges (1 kg), Markets"
"4940","Seychelles",1.57,"Potatoes (1 kg), Markets"
"4941","Seychelles",1.48,"Lettuce (1 Head), Markets"
"4942","Seychelles",4.75,"Cappuccino (Regular Size), Restaurants"
"4943","Seychelles",2.47,"White Rice (1 kg), Markets"
"4944","Seychelles",6.7,"Tomatoes (1 kg), Markets"
"4945","Seychelles",3.09,"Bananas (1 kg), Markets"
"4946","Seychelles",1.74,"Onions (1 kg), Markets"
"4947","Seychelles",11.79,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"4948","Sierra Leone",3,"Meal at an Inexpensive Restaurant, Restaurants"
"4949","Sierra Leone",35,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"4950","Sierra Leone",10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"4951","Sierra Leone",1.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
"4952","Sierra Leone",2.87,"Imported Beer (0.33 Liter Bottle), Restaurants"
"4953","Sierra Leone",0.94,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"4954","Sierra Leone",0.81,"Bottled Water (0.33 Liter), Restaurants"
"4955","Sierra Leone",2.42,"Milk (Regular, 1 Liter), Markets"
"4956","Sierra Leone",0.67,"Fresh White Bread (500 g Loaf), Markets"
"4957","Sierra Leone",2.01,"Eggs (12, Large Size), Markets"
"4958","Sierra Leone",7.09,"Local Cheese (1 kg), Markets"
"4959","Sierra Leone",1.4,"Bottled Water (1.5 Liter), Markets"
"4960","Sierra Leone",7.09,"Bottle of Wine (Mid-Range), Markets"
"4961","Sierra Leone",1.46,"Domestic Beer (0.5 Liter Bottle), Markets"
"4962","Sierra Leone",2.09,"Imported Beer (0.33 Liter Bottle), Markets"
"4963","Sierra Leone",1.93,"Cigarettes (Pack of 20, Marlboro), Markets"
"4964","Sierra Leone",7.5,"Chicken Fillets (1 kg), Markets"
"4965","Sierra Leone",4,"Apples (1 kg), Markets"
"4966","Sierra Leone",0.71,"Oranges (1 kg), Markets"
"4967","Sierra Leone",2,"Potatoes (1 kg), Markets"
"4968","Sierra Leone",1,"Lettuce (1 Head), Markets"
"4969","Sierra Leone",1.73,"Cappuccino (Regular Size), Restaurants"
"4970","Sierra Leone",1.33,"White Rice (1 kg), Markets"
"4971","Sierra Leone",5,"Tomatoes (1 kg), Markets"
"4972","Sierra Leone",2,"Bananas (1 kg), Markets"
"4973","Sierra Leone",1.63,"Onions (1 kg), Markets"
"4974","Sierra Leone",5.25,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"4975","Singapore",9.84,"Meal at an Inexpensive Restaurant, Restaurants"
"4976","Singapore",69.45,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"4977","Singapore",7.72,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"4978","Singapore",7.72,"Domestic Draft Beer (0.5 Liter), Restaurants"
"4979","Singapore",9.26,"Imported Beer (0.33 Liter Bottle), Restaurants"
"4980","Singapore",1.54,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"4981","Singapore",1.12,"Bottled Water (0.33 Liter), Restaurants"
"4982","Singapore",2.92,"Milk (Regular, 1 Liter), Markets"
"4983","Singapore",2.25,"Fresh White Bread (500 g Loaf), Markets"
"4984","Singapore",3.18,"Eggs (12, Large Size), Markets"
"4985","Singapore",17.94,"Local Cheese (1 kg), Markets"
"4986","Singapore",1.3,"Bottled Water (1.5 Liter), Markets"
"4987","Singapore",23.15,"Bottle of Wine (Mid-Range), Markets"
"4988","Singapore",4.3,"Domestic Beer (0.5 Liter Bottle), Markets"
"4989","Singapore",5.19,"Imported Beer (0.33 Liter Bottle), Markets"
"4990","Singapore",12.93,"Cigarettes (Pack of 20, Marlboro), Markets"
"4991","Singapore",10.81,"Chicken Fillets (1 kg), Markets"
"4992","Singapore",4.33,"Apples (1 kg), Markets"
"4993","Singapore",5.03,"Oranges (1 kg), Markets"
"4994","Singapore",2.5,"Potatoes (1 kg), Markets"
"4995","Singapore",1.95,"Lettuce (1 Head), Markets"
"4996","Singapore",4.69,"Cappuccino (Regular Size), Restaurants"
"4997","Singapore",2.56,"White Rice (1 kg), Markets"
"4998","Singapore",2.33,"Tomatoes (1 kg), Markets"
"4999","Singapore",3.07,"Bananas (1 kg), Markets"
"5000","Singapore",2.26,"Onions (1 kg), Markets"
"5001","Singapore",21.19,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5002","Sint Maarten",17,"Meal at an Inexpensive Restaurant, Restaurants"
"5003","Sint Maarten",87.5,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5004","Sint Maarten",10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5005","Sint Maarten",3.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5006","Sint Maarten",5,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5007","Sint Maarten",3,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5008","Sint Maarten",3,"Bottled Water (0.33 Liter), Restaurants"
"5009","Sint Maarten",3.5,"Milk (Regular, 1 Liter), Markets"
"5010","Sint Maarten",2.62,"Fresh White Bread (500 g Loaf), Markets"
"5011","Sint Maarten",5.42,"Eggs (12, Large Size), Markets"
"5012","Sint Maarten",20.67,"Local Cheese (1 kg), Markets"
"5013","Sint Maarten",1.61,"Bottled Water (1.5 Liter), Markets"
"5014","Sint Maarten",11.5,"Bottle of Wine (Mid-Range), Markets"
"5015","Sint Maarten",3.27,"Domestic Beer (0.5 Liter Bottle), Markets"
"5016","Sint Maarten",2.83,"Imported Beer (0.33 Liter Bottle), Markets"
"5017","Sint Maarten",5.35,"Cigarettes (Pack of 20, Marlboro), Markets"
"5018","Sint Maarten",16,"Chicken Fillets (1 kg), Markets"
"5019","Sint Maarten",4.39,"Apples (1 kg), Markets"
"5020","Sint Maarten",7.25,"Oranges (1 kg), Markets"
"5021","Sint Maarten",3.75,"Potatoes (1 kg), Markets"
"5022","Sint Maarten",4,"Lettuce (1 Head), Markets"
"5023","Sint Maarten",4.4,"Cappuccino (Regular Size), Restaurants"
"5024","Sint Maarten",3.25,"White Rice (1 kg), Markets"
"5025","Sint Maarten",5.45,"Tomatoes (1 kg), Markets"
"5026","Sint Maarten",4.75,"Bananas (1 kg), Markets"
"5027","Sint Maarten",4,"Onions (1 kg), Markets"
"5028","Sint Maarten",20.33,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5029","Slovakia",9.32,"Meal at an Inexpensive Restaurant, Restaurants"
"5030","Slovakia",52.4,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5031","Slovakia",9.32,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5032","Slovakia",2.33,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5033","Slovakia",2.91,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5034","Slovakia",2.01,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5035","Slovakia",1.6,"Bottled Water (0.33 Liter), Restaurants"
"5036","Slovakia",1.15,"Milk (Regular, 1 Liter), Markets"
"5037","Slovakia",1.59,"Fresh White Bread (500 g Loaf), Markets"
"5038","Slovakia",3.89,"Eggs (12, Large Size), Markets"
"5039","Slovakia",14.53,"Local Cheese (1 kg), Markets"
"5040","Slovakia",0.9,"Bottled Water (1.5 Liter), Markets"
"5041","Slovakia",5.82,"Bottle of Wine (Mid-Range), Markets"
"5042","Slovakia",1.11,"Domestic Beer (0.5 Liter Bottle), Markets"
"5043","Slovakia",1.89,"Imported Beer (0.33 Liter Bottle), Markets"
"5044","Slovakia",6.06,"Cigarettes (Pack of 20, Marlboro), Markets"
"5045","Slovakia",7.96,"Chicken Fillets (1 kg), Markets"
"5046","Slovakia",1.95,"Apples (1 kg), Markets"
"5047","Slovakia",2.44,"Oranges (1 kg), Markets"
"5048","Slovakia",1.63,"Potatoes (1 kg), Markets"
"5049","Slovakia",1.54,"Lettuce (1 Head), Markets"
"5050","Slovakia",2.95,"Cappuccino (Regular Size), Restaurants"
"5051","Slovakia",2.01,"White Rice (1 kg), Markets"
"5052","Slovakia",4.57,"Tomatoes (1 kg), Markets"
"5053","Slovakia",1.99,"Bananas (1 kg), Markets"
"5054","Slovakia",1.71,"Onions (1 kg), Markets"
"5055","Slovakia",12.74,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5056","Slovenia",13.97,"Meal at an Inexpensive Restaurant, Restaurants"
"5057","Slovenia",58.22,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5058","Slovenia",9.32,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5059","Slovenia",3.49,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5060","Slovenia",4.66,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5061","Slovenia",3.14,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5062","Slovenia",2.01,"Bottled Water (0.33 Liter), Restaurants"
"5063","Slovenia",1.48,"Milk (Regular, 1 Liter), Markets"
"5064","Slovenia",2.14,"Fresh White Bread (500 g Loaf), Markets"
"5065","Slovenia",3.83,"Eggs (12, Large Size), Markets"
"5066","Slovenia",14.68,"Local Cheese (1 kg), Markets"
"5067","Slovenia",0.89,"Bottled Water (1.5 Liter), Markets"
"5068","Slovenia",6.99,"Bottle of Wine (Mid-Range), Markets"
"5069","Slovenia",1.44,"Domestic Beer (0.5 Liter Bottle), Markets"
"5070","Slovenia",2,"Imported Beer (0.33 Liter Bottle), Markets"
"5071","Slovenia",6.17,"Cigarettes (Pack of 20, Marlboro), Markets"
"5072","Slovenia",10.42,"Chicken Fillets (1 kg), Markets"
"5073","Slovenia",2.09,"Apples (1 kg), Markets"
"5074","Slovenia",2.25,"Oranges (1 kg), Markets"
"5075","Slovenia",1.28,"Potatoes (1 kg), Markets"
"5076","Slovenia",1.7,"Lettuce (1 Head), Markets"
"5077","Slovenia",2.5,"Cappuccino (Regular Size), Restaurants"
"5078","Slovenia",2.83,"White Rice (1 kg), Markets"
"5079","Slovenia",3.39,"Tomatoes (1 kg), Markets"
"5080","Slovenia",1.8,"Bananas (1 kg), Markets"
"5081","Slovenia",1.62,"Onions (1 kg), Markets"
"5082","Slovenia",13.69,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5083","Solomon Islands",4.56,"Meal at an Inexpensive Restaurant, Restaurants"
"5084","Solomon Islands",54.72,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5085","Solomon Islands",12.16,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5086","Solomon Islands",2.43,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5087","Solomon Islands",3.65,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5088","Solomon Islands",1.42,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5089","Solomon Islands",1.11,"Bottled Water (0.33 Liter), Restaurants"
"5090","Solomon Islands",2.58,"Milk (Regular, 1 Liter), Markets"
"5091","Solomon Islands",1.45,"Fresh White Bread (500 g Loaf), Markets"
"5092","Solomon Islands",5.61,"Eggs (12, Large Size), Markets"
"5093","Solomon Islands",6,"Local Cheese (1 kg), Markets"
"5094","Solomon Islands",1.07,"Bottled Water (1.5 Liter), Markets"
"5095","Solomon Islands",9.12,"Bottle of Wine (Mid-Range), Markets"
"5096","Solomon Islands",1.87,"Domestic Beer (0.5 Liter Bottle), Markets"
"5097","Solomon Islands",3.04,"Imported Beer (0.33 Liter Bottle), Markets"
"5098","Solomon Islands",4.13,"Cigarettes (Pack of 20, Marlboro), Markets"
"5099","Solomon Islands",8.21,"Chicken Fillets (1 kg), Markets"
"5100","Solomon Islands",7.78,"Apples (1 kg), Markets"
"5101","Solomon Islands",7.52,"Oranges (1 kg), Markets"
"5102","Solomon Islands",2.15,"Potatoes (1 kg), Markets"
"5103","Solomon Islands",1.48,"Lettuce (1 Head), Markets"
"5104","Solomon Islands",2.8,"Cappuccino (Regular Size), Restaurants"
"5105","Solomon Islands",1.46,"White Rice (1 kg), Markets"
"5106","Solomon Islands",3.26,"Tomatoes (1 kg), Markets"
"5107","Solomon Islands",2.68,"Bananas (1 kg), Markets"
"5108","Solomon Islands",3.26,"Onions (1 kg), Markets"
"5109","Solomon Islands",14.32,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5110","Somalia",3.26,"Meal at an Inexpensive Restaurant, Restaurants"
"5111","Somalia",16.5,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5112","Somalia",5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5113","Somalia",11,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5114","Somalia",15,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5115","Somalia",0.77,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5116","Somalia",0.34,"Bottled Water (0.33 Liter), Restaurants"
"5117","Somalia",1.45,"Milk (Regular, 1 Liter), Markets"
"5118","Somalia",1.01,"Fresh White Bread (500 g Loaf), Markets"
"5119","Somalia",2.32,"Eggs (12, Large Size), Markets"
"5120","Somalia",5,"Local Cheese (1 kg), Markets"
"5121","Somalia",0.79,"Bottled Water (1.5 Liter), Markets"
"5122","Somalia",3,"Bottle of Wine (Mid-Range), Markets"
"5123","Somalia",2,"Domestic Beer (0.5 Liter Bottle), Markets"
"5124","Somalia",1.2,"Cigarettes (Pack of 20, Marlboro), Markets"
"5125","Somalia",4.67,"Chicken Fillets (1 kg), Markets"
"5126","Somalia",2.5,"Apples (1 kg), Markets"
"5127","Somalia",2.59,"Oranges (1 kg), Markets"
"5128","Somalia",1.41,"Potatoes (1 kg), Markets"
"5129","Somalia",0.88,"Lettuce (1 Head), Markets"
"5130","Somalia",1.38,"Cappuccino (Regular Size), Restaurants"
"5131","Somalia",1.01,"White Rice (1 kg), Markets"
"5132","Somalia",1.25,"Tomatoes (1 kg), Markets"
"5133","Somalia",1.59,"Bananas (1 kg), Markets"
"5134","Somalia",1.53,"Onions (1 kg), Markets"
"5135","Somalia",5.12,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5136","South Africa",10.45,"Meal at an Inexpensive Restaurant, Restaurants"
"5137","South Africa",39.65,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5138","South Africa",5.3,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5139","South Africa",2.35,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5140","South Africa",2.65,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5141","South Africa",1.06,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5142","South Africa",0.83,"Bottled Water (0.33 Liter), Restaurants"
"5143","South Africa",1.16,"Milk (Regular, 1 Liter), Markets"
"5144","South Africa",1.04,"Fresh White Bread (500 g Loaf), Markets"
"5145","South Africa",2.39,"Eggs (12, Large Size), Markets"
"5146","South Africa",8.08,"Local Cheese (1 kg), Markets"
"5147","South Africa",1.03,"Bottled Water (1.5 Liter), Markets"
"5148","South Africa",4.98,"Bottle of Wine (Mid-Range), Markets"
"5149","South Africa",1.42,"Domestic Beer (0.5 Liter Bottle), Markets"
"5150","South Africa",1.85,"Imported Beer (0.33 Liter Bottle), Markets"
"5151","South Africa",3.12,"Cigarettes (Pack of 20, Marlboro), Markets"
"5152","South Africa",4.85,"Chicken Fillets (1 kg), Markets"
"5153","South Africa",1.66,"Apples (1 kg), Markets"
"5154","South Africa",1.58,"Oranges (1 kg), Markets"
"5155","South Africa",1.33,"Potatoes (1 kg), Markets"
"5156","South Africa",1.13,"Lettuce (1 Head), Markets"
"5157","South Africa",2.17,"Cappuccino (Regular Size), Restaurants"
"5158","South Africa",1.67,"White Rice (1 kg), Markets"
"5159","South Africa",1.64,"Tomatoes (1 kg), Markets"
"5160","South Africa",1.55,"Bananas (1 kg), Markets"
"5161","South Africa",1.43,"Onions (1 kg), Markets"
"5162","South Africa",7.19,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5163","South Korea",6.79,"Meal at an Inexpensive Restaurant, Restaurants"
"5164","South Korea",40.72,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5165","South Korea",5.43,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5166","South Korea",3.39,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5167","South Korea",4.29,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5168","South Korea",1.47,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5169","South Korea",0.73,"Bottled Water (0.33 Liter), Restaurants"
"5170","South Korea",1.98,"Milk (Regular, 1 Liter), Markets"
"5171","South Korea",2.74,"Fresh White Bread (500 g Loaf), Markets"
"5172","South Korea",2.74,"Eggs (12, Large Size), Markets"
"5173","South Korea",12.73,"Local Cheese (1 kg), Markets"
"5174","South Korea",1.09,"Bottled Water (1.5 Liter), Markets"
"5175","South Korea",16.97,"Bottle of Wine (Mid-Range), Markets"
"5176","South Korea",1.9,"Domestic Beer (0.5 Liter Bottle), Markets"
"5177","South Korea",2.64,"Imported Beer (0.33 Liter Bottle), Markets"
"5178","South Korea",3.05,"Cigarettes (Pack of 20, Marlboro), Markets"
"5179","South Korea",8.41,"Chicken Fillets (1 kg), Markets"
"5180","South Korea",7.43,"Apples (1 kg), Markets"
"5181","South Korea",5.64,"Oranges (1 kg), Markets"
"5182","South Korea",3.45,"Potatoes (1 kg), Markets"
"5183","South Korea",2.37,"Lettuce (1 Head), Markets"
"5184","South Korea",3.51,"Cappuccino (Regular Size), Restaurants"
"5185","South Korea",2.87,"White Rice (1 kg), Markets"
"5186","South Korea",5.5,"Tomatoes (1 kg), Markets"
"5187","South Korea",3.14,"Bananas (1 kg), Markets"
"5188","South Korea",2.68,"Onions (1 kg), Markets"
"5189","South Korea",25.88,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5190","South Sudan",5,"Meal at an Inexpensive Restaurant, Restaurants"
"5191","South Sudan",165,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5192","South Sudan",6.23,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5193","South Sudan",15,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5194","South Sudan",12.31,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5195","South Sudan",1,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5196","South Sudan",1.68,"Bottled Water (0.33 Liter), Restaurants"
"5197","South Sudan",3,"Milk (Regular, 1 Liter), Markets"
"5198","South Sudan",1,"Fresh White Bread (500 g Loaf), Markets"
"5199","South Sudan",2.1,"Eggs (12, Large Size), Markets"
"5200","South Sudan",9.66,"Local Cheese (1 kg), Markets"
"5201","South Sudan",0.5,"Bottled Water (1.5 Liter), Markets"
"5202","South Sudan",13.66,"Chicken Fillets (1 kg), Markets"
"5203","South Sudan",3,"Potatoes (1 kg), Markets"
"5204","South Sudan",4,"Lettuce (1 Head), Markets"
"5205","South Sudan",5.47,"Cappuccino (Regular Size), Restaurants"
"5206","South Sudan",4,"White Rice (1 kg), Markets"
"5207","South Sudan",4,"Tomatoes (1 kg), Markets"
"5208","South Sudan",2,"Onions (1 kg), Markets"
"5209","South Sudan",18.44,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5210","Spain",17.18,"Meal at an Inexpensive Restaurant, Restaurants"
"5211","Spain",58.22,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5212","Spain",11.64,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5213","Spain",3.49,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5214","Spain",4.08,"Imported Beer (0.33 Liter Bottle), Restaurants"
"5215","Spain",2.56,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"5216","Spain",1.87,"Bottled Water (0.33 Liter), Restaurants"
"5217","Spain",1.21,"Milk (Regular, 1 Liter), Markets"
"5218","Spain",1.56,"Fresh White Bread (500 g Loaf), Markets"
"5219","Spain",3.16,"Eggs (12, Large Size), Markets"
"5220","Spain",14.41,"Local Cheese (1 kg), Markets"
"5221","Spain",0.78,"Bottled Water (1.5 Liter), Markets"
"5222","Spain",5.82,"Bottle of Wine (Mid-Range), Markets"
"5223","Spain",1.31,"Domestic Beer (0.5 Liter Bottle), Markets"
"5224","Spain",2.18,"Imported Beer (0.33 Liter Bottle), Markets"
"5225","Spain",6.61,"Cigarettes (Pack of 20, Marlboro), Markets"
"5226","Spain",8.55,"Chicken Fillets (1 kg), Markets"
"5227","Spain",2.5,"Apples (1 kg), Markets"
"5228","Spain",2.12,"Oranges (1 kg), Markets"
"5229","Spain",1.84,"Potatoes (1 kg), Markets"
"5230","Spain",1.33,"Lettuce (1 Head), Markets"
"5231","Spain",2.39,"Cappuccino (Regular Size), Restaurants"
"5232","Spain",1.64,"White Rice (1 kg), Markets"
"5233","Spain",2.61,"Tomatoes (1 kg), Markets"
"5234","Spain",2.07,"Bananas (1 kg), Markets"
"5235","Spain",2.01,"Onions (1 kg), Markets"
"5236","Spain",16,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"5237","Sri Lanka",3.24,"Meal at an Inexpensive Restaurant, Restaurants"
"5238","Sri Lanka",22.67,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"5239","Sri Lanka",7.94,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"5240","Sri Lanka",2.27,"Domestic Draft Beer (0.5 Liter), Restaurants"
"5241","Sri Lanka",3.24,"Imported Beer (0.33 Liter Bottle), Restaurants"
